id_x,host_response_rate,host_is_superhost,host_listings_count,accommodates,bedrooms,beds,maximum_nights,price,review_scores_rating,review_scores_cleanliness,review_scores_location,number_of_reviews,neighbourhood,property_type,neighbourhood_freq,property_type_freq
34768412,1.0,1,8.0,7.0,2.0,5.0,180.0,386.0,4.97,5.0,4.87,1521,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34785846,1.0,1,1.0,7.0,4.0,5.0,1125.0,383.0,4.82,4.8,4.95,123201,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
34799579,0.91,0,19.0,1.0,1.0,1.0,122.0,80.0,4.56,4.82,4.49,1521,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
34799980,1.0,1,8.0,6.0,2.0,4.0,180.0,356.0,4.94,4.96,4.82,4624,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34800427,1.0,1,8.0,6.0,2.0,4.0,180.0,356.0,4.88,4.94,4.82,1089,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34802119,1.0,1,8.0,5.0,2.0,3.0,180.0,336.0,4.91,4.9799999999999995,4.7,2809,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34803323,1.0,1,8.0,5.0,2.0,3.0,180.0,336.0,4.86,4.93,4.76,841,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34803941,1.0,1,8.0,5.0,2.0,3.0,180.0,316.0,4.87,4.91,4.91,529,"Dublin 1, Ireland",Entire place,0.003360215053763441,0.0035842293906810036
34838791,0.9,1,1.0,4.0,1.0,2.0,1125.0,207.0,4.83,4.75,4.87,207025,"Dublin 8, County Dublin, Ireland",Entire condo,0.02710573476702509,0.08109318996415771
34897418,0.2,0,1.0,1.0,1.0,1.0,180.0,36.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
34931021,1.0,1,8.0,1.0,1.0,1.0,1125.0,243.0,4.9,4.86,4.97,3481,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931054,1.0,1,8.0,3.0,1.0,2.0,1125.0,302.0,4.9,4.89,4.96,66049,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931097,1.0,1,8.0,3.0,1.0,2.0,1125.0,362.0,4.5,4.0,5.0,4,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931128,1.0,1,8.0,2.0,1.0,1.0,1125.0,322.0,5.0,4.33,5.0,9,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931178,1.0,1,8.0,2.0,1.0,2.0,1125.0,282.0,4.89,4.87,4.98,31684,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931800,1.0,1,8.0,1.0,1.0,1.0,1125.0,263.0,5.0,5.0,5.0,9,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931838,1.0,1,8.0,2.0,1.0,2.0,1125.0,322.0,4.86,5.0,4.86,49,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34931848,1.0,1,8.0,2.0,1.0,1.0,1125.0,282.0,4.95,4.93,4.99,70225,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
34991332,1.0,0,1.0,4.0,2.0,3.0,14.0,70.0,4.71,4.55,4.71,168100,"Dublin, County Dublin, Ireland",Entire bungalow,0.11559139784946236,0.0038082437275985663
35005088,0.0,0,1.0,4.0,1.0,4.0,28.0,427.0,4.73,4.69,5.0,676,"Dublin, County Dublin, Ireland",Entire cottage,0.11559139784946236,0.006048387096774193
35141834,1.0,1,1.0,4.0,2.0,2.0,365.0,110.0,4.54,4.63,4.85,6400,"Dublin 2, County Dublin, Ireland",Entire rental unit,0.009184587813620072,0.2318548387096774
35157457,1.0,0,1.0,10.0,4.0,6.0,14.0,600.0,5.0,4.8,4.8,25,"Dublin 5, County Dublin, Ireland",Entire home,0.00492831541218638,0.1646505376344086
35206674,1.0,1,1.0,6.0,3.0,3.0,60.0,486.0,4.97,5.0,4.94,3969,Unknown,Entire home,0.5945340501792115,0.1646505376344086
35210012,1.0,0,2.0,1.0,1.0,1.0,7.0,95.0,4.75,4.0,4.75,16,"Portmarnock, County Dublin, Ireland",Private room in home,0.0008960573476702509,0.22334229390681004
35229089,1.0,0,5.0,4.0,2.0,2.0,100.0,151.0,4.56,4.61,4.75,5184,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
35243415,1.0,0,2.0,2.0,1.0,1.0,1125.0,75.0,4.72,4.92,4.81,2809,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
35346979,1.0,0,4.0,6.0,3.0,4.0,60.0,298.0,5.0,4.8,5.0,25,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
35372523,1.0,1,1.0,1.0,1.0,1.0,7.0,56.0,4.92,4.99,4.78,24025,"Hunters Wood, County Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
35559705,1.0,1,1.0,3.0,2.0,2.0,5.0,130.0,4.9,4.82,4.85,66049,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
35608363,0.86,0,273.0,4.0,1.0,2.0,1125.0,128.0,4.63,4.65,4.82,2401,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
35673359,1.0,0,7.0,5.0,1.0,1.0,1125.0,322.0,4.41,4.41,4.81,11881,"Dublin 1, County Dublin, Ireland",Room in boutique hotel,0.02307347670250896,0.0029121863799283156
35725592,0.89,1,2.0,2.0,1.0,1.0,90.0,125.0,4.89,4.96,4.96,729,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
35750907,1.0,1,1.0,2.0,1.0,1.0,14.0,68.0,4.87,4.88,4.91,47524,"Dublin, County Dublin, Ireland",Private room in rental unit,0.11559139784946236,0.09363799283154121
35863602,1.0,1,6.0,3.0,1.0,2.0,60.0,113.0,5.0,5.0,5.0,25,"Dublin, County Dublin, Ireland",Private room in townhouse,0.11559139784946236,0.02486559139784946
35865150,1.0,1,4.0,8.0,3.0,4.0,1125.0,426.0,4.82,4.85,4.92,10000,"Dublin, County Dublin, Ireland",Entire townhouse,0.11559139784946236,0.018145161290322582
35868978,0.9,1,3.0,2.0,1.0,1.0,1125.0,99.0,5.0,5.0,4.9,100,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
35868984,0.9,1,3.0,1.0,1.0,1.0,1125.0,82.0,4.78,4.92,4.84,10000,"Booterstown, County Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
35877459,1.0,1,4.0,1.0,1.0,1.0,70.0,36.0,4.82,4.54,4.63,784,"Saggart, County Dublin, Ireland",Private room in home,0.0013440860215053765,0.22334229390681004
35900329,0.9,1,3.0,1.0,1.0,1.0,1125.0,82.0,4.83,4.9,4.85,11025,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
35943161,0.8,1,1.0,2.0,1.0,1.0,10.0,110.0,4.86,4.92,4.66,15876,"Dublin 24, County Dublin, Ireland",Tiny home,0.002688172043010753,0.0020161290322580645
35986074,1.0,1,1.0,1.0,1.0,1.0,10.0,86.0,4.97,4.94,4.95,106929,"Sandymount, Dublin 4, Ireland",Entire guest suite,0.00044802867383512545,0.008736559139784945
35986747,0.84,0,10.0,1.0,1.0,1.0,1125.0,106.0,4.5,4.5,4.5,100,"Dublin 6, County Dublin, Ireland",Private room in home,0.011200716845878136,0.22334229390681004
36058080,1.0,0,1.0,4.0,3.0,2.0,365.0,205.0,4.83,4.67,4.67,144,Unknown,Entire home,0.5945340501792115,0.1646505376344086
36100357,1.0,1,3.0,4.0,1.0,2.0,7.0,150.0,4.93,4.97,4.87,271441,"Portrane, County Dublin, Ireland",Entire guesthouse,0.0008960573476702509,0.009632616487455198
36101463,1.0,1,3.0,2.0,1.0,1.0,7.0,80.0,4.97,4.93,4.86,5329,"Portrane, County Dublin, Ireland",Private room in bungalow,0.0008960573476702509,0.004032258064516129
36102141,1.0,1,3.0,2.0,1.0,2.0,7.0,65.0,4.91,4.96,4.84,5776,"Portrane, County Dublin, Ireland",Private room in bungalow,0.0008960573476702509,0.004032258064516129
36132141,0.95,0,2.0,2.0,1.0,1.0,28.0,117.0,4.22,3.7799999999999994,4.89,81,Unknown,Private room in townhouse,0.5945340501792115,0.02486559139784946
36174418,1.0,0,1.0,4.0,2.0,2.0,14.0,243.0,4.63,4.29,4.96,576,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
36218733,1.0,0,1.0,2.0,1.0,1.0,100.0,160.0,3.8,3.0,3.8,25,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
36255222,1.0,1,1.0,2.0,1.0,1.0,4.0,82.0,4.97,5.0,4.74,7569,"Dublin, County Dublin, Ireland",Private room in condo,0.11559139784946236,0.05040322580645161
36266110,1.0,0,3.0,2.0,1.0,1.0,1125.0,112.0,4.68,4.61,4.77,961,"Killiney, County Dublin, Ireland",Private room in home,0.0013440860215053765,0.22334229390681004
36283070,1.0,1,5.0,2.0,1.0,1.0,1125.0,321.0,4.73,4.85,4.81,676,Unknown,Room in hotel,0.5945340501792115,0.006720430107526882
36283400,1.0,1,5.0,2.0,1.0,1.0,1125.0,337.0,4.75,4.88,4.7,1600,Unknown,Room in hotel,0.5945340501792115,0.006720430107526882
36283456,1.0,1,5.0,3.0,1.0,2.0,1125.0,373.0,4.82,4.76,4.82,289,Unknown,Room in hotel,0.5945340501792115,0.006720430107526882
36283513,1.0,1,5.0,2.0,1.0,1.0,1125.0,337.0,4.75,4.75,5.0,16,Unknown,Room in hotel,0.5945340501792115,0.006720430107526882
36337560,1.0,1,13.0,4.0,1.0,2.0,90.0,135.0,4.95,4.85,4.9,400,"Dublin 6, County Dublin, Ireland",Entire rental unit,0.011200716845878136,0.2318548387096774
36342163,1.0,0,2.0,8.0,4.0,6.0,30.0,315.0,4.95,4.95,4.68,361,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
36465309,0.97,0,5.0,2.0,1.0,1.0,365.0,79.0,4.75,4.63,4.67,89401,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
36506174,0.86,0,273.0,4.0,1.0,1.0,180.0,197.0,4.67,4.66,4.93,8464,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
36509710,0.0,0,1.0,2.0,1.0,1.0,1125.0,85.0,4.33,4.33,5.0,9,"Dublin 8, County Dublin, Ireland",Private room in rental unit,0.02710573476702509,0.09363799283154121
36562508,1.0,0,3.0,2.0,1.0,2.0,365.0,251.0,4.39,4.57,4.81,12321,Unknown,Room in boutique hotel,0.5945340501792115,0.0029121863799283156
36562570,1.0,0,3.0,2.0,1.0,1.0,365.0,237.0,4.49,4.62,4.84,103684,Unknown,Room in boutique hotel,0.5945340501792115,0.0029121863799283156
36630917,1.0,1,4.0,2.0,1.0,1.0,1125.0,65.0,4.92,4.88,4.89,5625,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
36718669,1.0,1,4.0,1.0,1.0,1.0,120.0,94.0,5.0,4.69,4.81,676,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
36803825,1.0,0,1.0,6.0,3.0,3.0,1125.0,371.0,5.0,4.95,4.95,400,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
36901059,1.0,0,36.0,1.0,1.0,1.0,1125.0,72.0,4.26,4.26,4.61,78400,"Dublin, County Dublin, Ireland",Shared room in hostel,0.11559139784946236,0.004256272401433692
36934308,1.0,1,2.0,2.0,1.0,1.0,14.0,76.0,4.92,4.92,4.84,20736,"Dublin 13, County Dublin, Ireland",Private room in home,0.0035842293906810036,0.22334229390681004
36959080,1.0,1,4.0,2.0,1.0,2.0,31.0,86.0,4.71,4.869999999999999,4.75,53824,"Dublin 5, County Dublin, Ireland",Private room in home,0.00492831541218638,0.22334229390681004
36977242,1.0,0,1.0,4.0,1.0,1.0,1125.0,137.0,4.71,4.69,4.9,12100,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
37034621,1.0,0,1.0,2.0,1.0,1.0,3.0,63.0,4.94,5.0,4.88,289,"Balgriffin, County Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
37043301,1.0,0,1.0,2.0,1.0,1.0,5.0,50.0,4.0,5.0,5.0,1,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
37107622,1.0,0,2.0,1.0,1.0,1.0,1125.0,81.0,4.95,4.97,4.91,37636,"Dublin 16, County Dublin, Ireland",Private room in cottage,0.00246415770609319,0.0011200716845878136
37288548,1.0,0,1.0,6.0,2.0,4.0,1125.0,284.0,4.7,4.54,4.79,17689,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
37420584,1.0,1,4.0,1.0,1.0,1.0,14.0,56.0,5.0,5.0,4.4,25,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
37421258,1.0,1,4.0,1.0,1.0,1.0,14.0,47.0,4.96,4.98,4.79,32400,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
37422266,1.0,1,1.0,2.0,1.0,1.0,5.0,85.0,4.98,5.0,4.91,4096,"Dublin 8, County Dublin, Ireland",Private room in home,0.02710573476702509,0.22334229390681004
37444687,1.0,0,1.0,2.0,1.0,1.0,120.0,257.0,5.0,4.96,5.0,729,"Dublin, County Dublin, Ireland",Entire cottage,0.11559139784946236,0.006048387096774193
37487591,1.0,1,1.0,2.0,1.0,1.0,14.0,119.0,4.98,4.91,4.81,39601,"Dublin 22, County Dublin, Ireland",Entire home,0.003360215053763441,0.1646505376344086
37490747,1.0,0,1.0,1.0,1.0,1.0,1125.0,76.0,4.97,4.97,4.81,1369,Unknown,Private room in townhouse,0.5945340501792115,0.02486559139784946
37523477,1.0,1,5.0,4.0,1.0,2.0,1125.0,92.0,4.88,4.88,4.88,625,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
37557193,1.0,1,1.0,3.0,1.0,2.0,14.0,93.0,4.96,4.94,4.8,24964,"Killiney, County Dublin, Ireland",Private room in home,0.0013440860215053765,0.22334229390681004
37651902,1.0,1,5.0,2.0,1.0,2.0,1125.0,337.0,4.71,4.75,4.68,3481,"Dublin, County Dublin, Ireland",Room in hotel,0.11559139784946236,0.006720430107526882
37672918,1.0,1,2.0,3.0,1.0,2.0,14.0,250.0,5.0,5.0,5.0,16,Unknown,Entire home,0.5945340501792115,0.1646505376344086
37794773,1.0,1,6.0,6.0,2.0,4.0,365.0,475.0,4.8,4.78,4.89,42436,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
37811383,1.0,0,2.0,2.0,2.0,3.0,1125.0,108.0,5.0,5.0,5.0,9,"Druid Valley, County Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
37968060,1.0,0,8.0,4.0,2.0,2.0,1125.0,531.0,4.67,4.6,4.929999999999999,225,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
37970593,1.0,0,1.0,2.0,1.0,1.0,1125.0,85.0,4.85,4.82,4.85,5184,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
38034541,1.0,1,2.0,2.0,1.0,1.0,365.0,84.0,4.85,4.77,4.85,100489,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
38036678,1.0,1,4.0,1.0,1.0,1.0,31.0,75.0,4.84,4.95,4.78,18769,"Dublin 5, County Dublin, Ireland",Private room in home,0.00492831541218638,0.22334229390681004
38061443,1.0,1,1.0,2.0,0.0,0.0,1125.0,91.0,4.95,4.84,4.86,1936,Unknown,Tiny home,0.5945340501792115,0.0020161290322580645
38078084,1.0,0,5.0,5.0,3.0,4.0,90.0,171.0,4.48,4.61,4.2,1936,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
38124234,1.0,0,1.0,2.0,1.0,1.0,14.0,57.0,4.68,4.77,4.61,961,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
38130718,1.0,0,1.0,2.0,1.0,1.0,365.0,80.0,4.9,4.94,4.68,961,"Rathfarnham, County Dublin 14, Ireland",Private room in condo,0.00022401433691756272,0.05040322580645161
38231106,0.8,0,3.0,2.0,1.0,1.0,9.0,190.0,4.72,4.88,5.0,625,"Dublin 1, County Dublin, Ireland",Private room in rental unit,0.02307347670250896,0.09363799283154121
38286821,1.0,1,4.0,2.0,1.0,2.0,31.0,86.0,4.81,4.87,4.78,60025,"Dublin 5, County Dublin, Ireland",Private room in home,0.00492831541218638,0.22334229390681004
38341978,1.0,1,1.0,4.0,2.0,2.0,90.0,200.0,4.94,4.88,4.88,1024,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
38343712,1.0,0,2.0,2.0,1.0,1.0,365.0,98.0,4.81,4.65,4.95,1369,"Dublin 8, County Dublin, Ireland",Entire rental unit,0.02710573476702509,0.2318548387096774
38446778,1.0,1,1.0,4.0,2.0,2.0,30.0,359.0,4.880000000000001,4.84,4.880000000000001,3364,Unknown,Entire townhouse,0.5945340501792115,0.018145161290322582
38486055,0.91,0,19.0,1.0,1.0,1.0,365.0,80.0,4.5,4.82,4.41,484,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
38551390,1.0,0,1.0,3.0,1.0,2.0,7.0,88.0,4.71,4.86,4.56,7396,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
38708002,1.0,1,2.0,2.0,1.0,1.0,7.0,143.0,4.75,5.0,5.0,16,"Dublin, County Dublin, Ireland",Private room in cottage,0.11559139784946236,0.0011200716845878136
38930872,1.0,1,2.0,8.0,3.0,3.0,30.0,279.0,4.98,4.96,4.92,2601,"Dublin 13, County Dublin, Ireland",Entire home,0.0035842293906810036,0.1646505376344086
38969905,1.0,0,3.0,2.0,1.0,1.0,4.0,59.0,4.5,4.4,4.45,108241,"Dublin 13, County Dublin, Ireland",Entire guesthouse,0.0035842293906810036,0.009632616487455198
39000896,1.0,0,3.0,6.0,3.0,3.0,1125.0,656.0,5.0,5.0,5.0,64,"Dublin 6, County Dublin, Ireland",Entire home,0.011200716845878136,0.1646505376344086
39056501,1.0,0,2.0,4.0,2.0,4.0,23.0,300.0,5.0,4.86,4.71,49,"Blackrock, County Dublin, Ireland",Entire home,0.004704301075268817,0.1646505376344086
39075622,0.98,0,32.0,1.0,1.0,2.0,1125.0,86.0,5.0,4.0,3.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
39128032,1.0,1,2.0,2.0,1.0,1.0,180.0,110.0,4.71,4.54,4.88,576,"Dublin 6, County Dublin, Ireland",Entire condo,0.011200716845878136,0.08109318996415771
39133384,1.0,0,8.0,4.0,2.0,2.0,1125.0,217.0,4.86,4.79,5.0,196,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
39196763,1.0,1,2.0,2.0,1.0,2.0,14.0,82.0,4.92,4.81,4.86,17161,"Dublin 13, County Dublin, Ireland",Private room in home,0.0035842293906810036,0.22334229390681004
39198618,1.0,0,1.0,6.0,3.0,3.0,1125.0,272.0,5.0,5.0,5.0,1,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
39200408,1.0,1,2.0,1.0,1.0,1.0,14.0,56.0,4.9,4.8,4.7,100,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
39202188,0.97,0,5.0,2.0,1.0,1.0,365.0,75.0,4.82,4.829999999999999,4.7,48400,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
39382345,1.0,0,1.0,2.0,1.0,1.0,730.0,124.0,4.71,4.94,4.88,289,"Dublin 4, Leinster, Ireland",Private room in condo,0.00022401433691756272,0.05040322580645161
39527873,1.0,1,1.0,2.0,1.0,1.0,1125.0,68.0,4.92,4.92,4.74,31684,"Dublin 9, County Dublin, Ireland",Private room in home,0.004480286738351254,0.22334229390681004
39541753,0.0,0,1.0,2.0,2.0,1.0,1125.0,110.0,4.77,4.55,4.64,484,"Dublin 8, County Dublin, Ireland",Private room in guest suite,0.02710573476702509,0.0011200716845878136
40025152,0.98,0,26.0,5.0,3.0,3.0,1125.0,117.0,4.73,4.64,4.82,121,"Christchurch, County Dublin, Ireland",Entire condo,0.00022401433691756272,0.08109318996415771
40172024,0.9,1,1.0,2.0,1.0,1.0,1125.0,189.0,4.9,4.92,4.9,2704,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
40205851,1.0,0,1.0,8.0,4.0,5.0,1125.0,200.0,5.0,4.929999999999999,5.0,225,Unknown,Entire home,0.5945340501792115,0.1646505376344086
40206084,1.0,0,1.0,6.0,2.0,3.0,60.0,168.0,4.84,4.69,5.0,1024,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
40254648,1.0,0,1.0,1.0,1.0,1.0,7.0,60.0,5.0,5.0,4.96,2500,"Dublin, County Dublin, Ireland",Private room in townhouse,0.11559139784946236,0.02486559139784946
40273129,1.0,0,1.0,2.0,1.0,1.0,90.0,106.0,4.57,4.5,4.64,196,Unknown,Entire guest suite,0.5945340501792115,0.008736559139784945
40277556,0.67,0,2.0,2.0,1.0,1.0,10.0,79.0,4.7,4.7,4.15,400,Unknown,Private room in townhouse,0.5945340501792115,0.02486559139784946
40361865,1.0,0,11.0,2.0,1.0,1.0,200.0,60.0,4.9,4.81,4.95,441,"Dublin, County Dublin, Ireland",Private room in guesthouse,0.11559139784946236,0.007840501792114695
40368852,1.0,0,2.0,2.0,1.0,1.0,90.0,151.0,4.71,4.88,4.96,2704,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
40443190,1.0,0,1.0,2.0,1.0,1.0,60.0,200.0,5.0,5.0,5.0,9,"Lucan, County Dublin, Ireland",Private room in home,0.005824372759856631,0.22334229390681004
40559105,1.0,0,1.0,2.0,1.0,1.0,7.0,168.0,4.69,4.82,4.67,2025,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
40607524,1.0,1,1.0,4.0,2.0,2.0,60.0,127.0,4.99,4.99,4.89,20736,"Garristown, County Dublin, Ireland",Entire rental unit,0.00044802867383512545,0.2318548387096774
40632277,0.68,0,20.0,6.0,2.0,4.0,1125.0,228.0,4.56,4.71,4.39,4900,"Dublin 8, County Dublin, Ireland",Entire cottage,0.02710573476702509,0.006048387096774193
40698671,0.94,0,3.0,2.0,1.0,2.0,50.0,84.0,4.79,4.57,4.78,28900,"Dublin, Co. Dublin, Ireland",Private room in bungalow,0.00022401433691756272,0.004032258064516129
40721499,1.0,1,4.0,2.0,1.0,1.0,1125.0,120.0,4.71,4.76,4.62,115600,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
40745017,1.0,1,3.0,1.0,1.0,1.0,180.0,60.0,4.96,5.0,4.88,676,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
40821627,0.6,0,2.0,2.0,1.0,1.0,120.0,99.0,4.7,4.8,4.8,100,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
41277010,1.0,1,4.0,2.0,1.0,1.0,30.0,95.0,5.0,5.0,4.89,41209,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
41388131,1.0,0,3.0,5.0,2.0,3.0,1125.0,215.0,4.570000000000001,4.570000000000001,4.83,3600,"DUBLIN 1, Ireland",Entire condo,0.0006720430107526882,0.08109318996415771
41452325,1.0,0,2.0,2.0,1.0,1.0,3.0,68.0,4.8,4.83,4.4,900,"County Dublin, Ireland",Private room in condo,0.006048387096774193,0.05040322580645161
41554446,1.0,1,1.0,2.0,1.0,1.0,1125.0,100.0,4.9,4.72,4.9,3364,"Dublin, County Dublin, Ireland",Entire cottage,0.11559139784946236,0.006048387096774193
41577717,1.0,0,2.0,1.0,1.0,1.0,3.0,70.0,4.81,4.86,4.76,13924,"County Dublin, Ireland",Private room in condo,0.006048387096774193,0.05040322580645161
41581620,0.86,0,273.0,6.0,4.0,4.0,1125.0,259.0,4.75,4.75,4.75,64,Unknown,Entire home,0.5945340501792115,0.1646505376344086
41683944,1.0,0,5.0,7.0,4.0,6.0,90.0,215.0,4.63,4.67,4.45,8464,Unknown,Entire home,0.5945340501792115,0.1646505376344086
41850146,1.0,1,2.0,3.0,1.0,2.0,1125.0,81.0,4.75,4.63,4.65,200704,Unknown,Private room in townhouse,0.5945340501792115,0.02486559139784946
41989925,1.0,0,1.0,2.0,1.0,1.0,4.0,129.0,4.929999999999999,5.0,4.53,225,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
42014543,1.0,0,2.0,6.0,2.0,3.0,730.0,352.0,4.95,4.93,4.91,3364,"Dublin 8, County Dublin, Ireland",Entire home,0.02710573476702509,0.1646505376344086
42032544,1.0,0,2.0,4.0,2.0,3.0,1125.0,154.0,4.74,4.779999999999999,4.89,51529,"Dublin 2, County Dublin, Ireland",Entire rental unit,0.009184587813620072,0.2318548387096774
42043110,1.0,1,2.0,2.0,1.0,1.0,5.0,71.0,4.99,5.0,4.74,8649,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
42062305,1.0,0,11.0,1.0,1.0,1.0,200.0,47.0,4.78,4.91,5.0,529,"Dublin, County Dublin, Ireland",Private room in guesthouse,0.11559139784946236,0.007840501792114695
42085967,1.0,1,1.0,2.0,1.0,0.0,365.0,58.0,4.81,4.88,4.68,10000,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
42175603,0.0,0,1.0,2.0,1.0,1.0,28.0,96.0,3.8,3.4,4.4,25,"Bray, County Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
42215550,1.0,0,2.0,2.0,0.0,1.0,30.0,417.0,4.8,4.94,4.97,1225,"Dublin, County Dublin, Ireland",Room in aparthotel,0.11559139784946236,0.0011200716845878136
